result,table,_time,location,ac_gree_state,ac_panasonic_state,ac_power,ac_temp_setpoint,battery_soc,cloud_cover,forecast_max_temp_3d,gree_connect_failures,gree_fan_speed,gree_power,gree_stale,gree_stale_seconds,gree_state_fresh,gree_temp_actual,gree_temp_target,is_clipping,load_kw,outside_temp_c,predicted_soc_at_1700,pv_yield_kw,solar_health_score,theoretical_pv_potential
_result,0,2026-03-17 18:17:00+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 22.0}",{},1,26,94.0,78,27.83,,auto,1.0,,,,22.0,22.0,0.0,1.044,24.03,68.016,0.0,0.0,6.3
_result,0,2026-03-17 18:22:01+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 22.0}",{},1,26,93.0,78,27.83,,auto,1.0,,,,22.0,22.0,0.0,1.093,24.03,66.52511111111112,0.0,0.0,6.3
_result,0,2026-03-17 18:27:03+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 22.0}",{},1,26,93.0,78,27.83,,auto,1.0,,,,22.0,22.0,0.0,1.122,24.03,66.446,0.0,0.0,6.3
_result,0,2026-03-17 18:32:07+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,92.0,78,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.451,24.03,81.57688888888889,0.0,0.0,6.3
_result,0,2026-03-17 18:37:15+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,92.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,23.03,81.55677777777778,0.0,0.0,6.3
_result,0,2026-03-17 18:42:16+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,92.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.452,23.03,82.056,0.0,0.0,6.3
_result,0,2026-03-17 18:47:23+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,91.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.421,23.03,81.97188888888888,0.0,0.0,6.3
_result,0,2026-03-17 18:52:29+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,91.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.38,23.03,83.06222222222222,0.0,0.0,6.3
_result,0,2026-03-17 18:57:34+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,91.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.402,23.03,82.826,0.0,0.0,6.3
_result,0,2026-03-17 19:02:36+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,90.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.387,23.03,82.346,0.0,0.0,6.3
_result,0,2026-03-17 19:07:42+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,90.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.385,23.03,82.59944444444444,0.0,0.0,6.3
_result,0,2026-03-17 19:12:45+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,90.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.386,23.03,82.79466666666667,0.0,0.0,6.3
_result,0,2026-03-17 19:17:53+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,90.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.388,23.03,82.97288888888889,0.0,0.0,6.3
_result,0,2026-03-17 19:22:56+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,89.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.474,23.03,80.67866666666667,0.0,0.0,6.3
_result,0,2026-03-17 19:27:57+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,89.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.481,23.03,80.823,0.0,0.0,6.3
_result,0,2026-03-17 19:33:02+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,89.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.532,23.03,80.31066666666666,0.0,0.0,6.3
_result,0,2026-03-17 19:38:04+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,88.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.45,23.03,80.9,0.0,0.0,6.3
_result,0,2026-03-17 19:43:11+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,88.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.567,22.03,79.369,0.0,0.0,6.3
_result,0,2026-03-17 19:48:14+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,88.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.556,22.03,79.84533333333334,0.0,0.0,6.3
_result,0,2026-03-17 19:53:15+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,87.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.599,22.03,78.54744444444444,0.0,0.0,6.3
_result,0,2026-03-17 19:58:17+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,87.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.454,22.03,80.84577777777778,0.0,0.0,6.3
_result,0,2026-03-17 20:03:19+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,87.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.532,22.03,80.084,0.0,0.0,6.3
_result,0,2026-03-17 20:08:20+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,86.0,59,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.627,22.03,78.19733333333333,0.0,0.0,6.3
_result,0,2026-03-17 20:13:25+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,86.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.576,22.03,79.152,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:18:27+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,85.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.587,22.03,78.34733333333334,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:23:29+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,85.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.585,22.03,78.695,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:28:30+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,85.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.582,22.03,79.05066666666667,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:33:32+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,84.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.581,21.03,78.38366666666667,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:38:35+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,84.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.581,21.03,78.70644444444444,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:43:37+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,84.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.579,21.03,79.04633333333334,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:48:38+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,83.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.527,21.03,78.784,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:53:40+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,83.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.526,21.03,79.08422222222222,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 20:58:42+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,83.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.462,21.03,79.81733333333334,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:03:47+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,82.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.545,21.03,78.54833333333333,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:08:59+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,82.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.546,21.03,78.84533333333333,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:14:00+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,82.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,79.63355555555556,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:19:02+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,81.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,78.89077777777777,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:24:03+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,81.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,79.148,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:29:05+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,81.0,46,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,79.40522222222222,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:34:06+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,80.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,78.66244444444445,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:39:09+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,80.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,21.03,78.91966666666666,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:44:13+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,80.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,20.03,79.1768888888889,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:49:15+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,79.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,20.03,78.43411111111111,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:54:31+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,79.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.465,20.03,78.69,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 21:59:33+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,79.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.469,20.03,78.9478888888889,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:04:35+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,78.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.475,20.03,78.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:09:37+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,78.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.538,20.03,78.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:14:40+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,78.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.533,20.03,78.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:19:42+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,77.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.52,20.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:24:44+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,77.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.518,20.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:29:47+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,77.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.516,20.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:34:48+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,76.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.514,20.02,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:39:50+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,76.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.513,20.02,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:44:55+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,76.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,19.03,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:49:57+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,75.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.463,19.03,75.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 22:55:04+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,75.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.559,19.03,75.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:00:06+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,75.0,20,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.602,19.03,75.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:05:08+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,74.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.52,19.03,74.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:10:10+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,74.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.516,19.03,74.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:15:17+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,74.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.513,19.03,74.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:20:19+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,73.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.511,19.03,73.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:25:20+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,73.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.299,19.03,73.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:30:22+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,73.0,45,27.83,,auto,0.0,,,,22.0,22.0,0.0,0.3,19.03,73.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:35:27+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,73.0,45,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.35,19.03,73.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:40:28+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,72.0,45,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.343,19.03,72.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 23:45:30+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,72.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.341,19.03,72.0,0.0,0.0,6.3
_result,0,2026-03-17 23:50:32+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,72.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.339,19.03,72.0,0.0,0.0,6.3
_result,0,2026-03-17 23:55:34+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,72.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.337,19.03,72.0,0.0,0.0,6.3
_result,0,2026-03-18 00:00:35+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,71.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.311,19.03,71.0,0.0,0.0,6.3
_result,0,2026-03-18 00:05:37+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,71.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.397,18.03,71.0,0.0,0.0,6.3
_result,0,2026-03-18 00:10:38+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,71.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.381,18.03,71.0,0.0,0.0,6.3
_result,0,2026-03-18 00:15:41+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,71.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.376,18.03,71.0,0.0,0.0,6.3
_result,0,2026-03-18 00:20:50+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,70.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.374,18.03,70.0,0.0,0.0,6.3
_result,0,2026-03-18 00:25:55+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,70.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.357,18.03,70.0,0.0,0.0,6.3
_result,0,2026-03-18 00:30:56+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,70.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.356,18.03,70.0,0.0,0.0,6.3
_result,0,2026-03-18 00:35:58+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,70.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.306,18.03,70.0,0.0,0.0,6.3
_result,0,2026-03-18 00:41:00+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,69.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.306,18.03,69.0,0.0,0.0,6.3
_result,0,2026-03-18 00:46:02+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,69.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.397,18.03,69.0,0.0,0.0,6.3
_result,0,2026-03-18 00:51:07+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,69.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.394,18.03,69.0,0.0,0.0,6.3
_result,0,2026-03-18 00:56:08+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,69.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.306,18.03,69.0,0.0,0.0,6.3
_result,0,2026-03-18 01:01:10+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,68.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.306,18.03,68.0,0.0,0.0,6.3
_result,0,2026-03-18 01:06:11+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,68.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.306,18.03,68.0,0.0,0.0,6.3
_result,0,2026-03-18 01:11:16+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,68.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.307,18.03,68.0,0.0,0.0,6.3
_result,0,2026-03-18 01:16:18+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,68.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.307,18.03,68.0,0.0,0.0,6.3
_result,0,2026-03-18 01:21:19+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,68.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.307,18.03,68.0,0.0,0.0,6.3
_result,0,2026-03-18 01:26:26+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,67.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.317,18.03,67.0,0.0,0.0,6.3
_result,0,2026-03-18 01:31:29+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,67.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.296,18.03,67.0,0.0,0.0,6.3
_result,0,2026-03-18 01:36:30+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,67.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.295,18.03,67.0,0.0,0.0,6.3
_result,0,2026-03-18 01:41:32+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,67.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.296,18.03,67.0,0.0,0.0,6.3
_result,0,2026-03-18 01:46:33+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,66.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.296,18.03,66.0,0.0,0.0,6.3
_result,0,2026-03-18 01:51:37+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,66.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.295,18.03,66.0,0.0,0.0,6.3
_result,0,2026-03-18 01:56:38+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,66.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.295,18.03,66.0,0.0,0.0,6.3
_result,0,2026-03-18 02:01:44+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,66.0,40,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.358,18.03,66.0,0.0,0.0,6.3
_result,0,2026-03-18 02:06:45+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,66.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.352,17.03,66.0,0.0,0.0,6.3
_result,0,2026-03-18 02:11:47+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,65.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.349,17.03,65.0,0.0,0.0,6.3
_result,0,2026-03-18 02:16:48+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,65.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.348,17.03,65.0,0.0,0.0,6.3
_result,0,2026-03-18 02:21:50+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,65.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.347,17.03,65.0,0.0,0.0,6.3
_result,0,2026-03-18 02:26:51+05:00,home,"{""current_temp"": 22.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 22.0}",{},1,26,65.0,59,26.76,,auto,0.0,,,,22.0,22.0,0.0,0.346,17.03,65.0,0.0,0.0,6.3
